Province_State,date,total_deaths
Alabama,2022-08-21,20041
Alabama,2022-08-22,20041
Alabama,2022-08-23,20041
Alabama,2022-08-24,20041
Alabama,2022-08-25,20048
Alabama,2022-08-26,20048
Alabama,2022-08-27,20048
Alabama,2022-08-28,20048
Alabama,2022-08-29,20048
Alabama,2022-08-30,20048
Alabama,2022-08-31,20048
Alabama,2022-09-01,20160
Alabama,2022-09-02,20160
Alabama,2022-09-03,20160
Alabama,2022-09-04,20160
Alabama,2022-09-05,20160
Alabama,2022-09-06,20160
Alabama,2022-09-07,20160
Alabama,2022-09-08,20239
Alabama,2022-09-09,20239
Alabama,2022-09-10,20239
Alabama,2022-09-11,20239
Alabama,2022-09-12,20239
Alabama,2022-09-13,20239
Alabama,2022-09-14,20239
Alabama,2022-09-15,20322
Alabama,2022-09-16,20322
Alabama,2022-09-17,20322
Alabama,2022-09-18,20322
Alabama,2022-09-19,20322
Alabama,2022-09-20,20322
Alabama,2022-09-21,20322
Alabama,2022-09-22,20395
Alabama,2022-09-23,20395
Alabama,2022-09-24,20395
Alabama,2022-09-25,20395
Alabama,2022-09-26,20395
Alabama,2022-09-27,20395
Alabama,2022-09-28,20395
Alabama,2022-09-29,20422
Alabama,2022-09-30,20422
Alabama,2022-10-01,20422
Alabama,2022-10-02,20422
Alabama,2022-10-03,20422
Alabama,2022-10-04,20422
Alabama,2022-10-05,20422
Alabama,2022-10-06,20473
Alabama,2022-10-07,20473
Alabama,2022-10-08,20473
Alabama,2022-10-09,20473
Alabama,2022-10-10,20473
Alabama,2022-10-11,20473
Alabama,2022-10-12,20473
Alabama,2022-10-13,20505
Alabama,2022-10-14,20505
Alabama,2022-10-15,20505
Alabama,2022-10-16,20505
Alabama,2022-10-17,20505
Alabama,2022-10-18,20505
Alabama,2022-10-19,20505
Alabama,2022-10-20,20533
Alabama,2022-10-21,20533
Alabama,2022-10-22,20533
Alabama,2022-10-23,20533
Alabama,2022-10-24,20533
Alabama,2022-10-25,20533
Alabama,2022-10-26,20533
Alabama,2022-10-27,20558
Alabama,2022-10-28,20558
Alabama,2022-10-29,20558
Alabama,2022-10-30,20558
Alabama,2022-10-31,20558
Alabama,2022-11-01,20558
Alabama,2022-11-02,20558
Alabama,2022-11-03,20558
Alabama,2022-11-04,20558
Alabama,2022-11-05,20558
Alabama,2022-11-06,20558
Alabama,2022-11-07,20558
Alabama,2022-11-08,20558
Alabama,2022-11-09,20558
Alabama,2022-11-10,20608
Alabama,2022-11-11,20608
Alabama,2022-11-12,20608
Alabama,2022-11-13,20608
Alabama,2022-11-14,20608
Alabama,2022-11-15,20608
Alabama,2022-11-16,20617
Alabama,2022-11-17,20617
Alabama,2022-11-18,20617
Alabama,2022-11-19,20617
Alabama,2022-11-20,20617
Alabama,2022-11-21,20617
Alabama,2022-11-22,20617
Alabama,2022-11-23,20631
Alabama,2022-11-24,20631
Alabama,2022-11-25,20631
Alabama,2022-11-26,20631
Alabama,2022-11-27,20631
Alabama,2022-11-28,20631
Alabama,2022-11-29,20631
Alabama,2022-11-30,20652
Alabama,2022-12-01,20652
Alabama,2022-12-02,20652
Alabama,2022-12-03,20652
Alabama,2022-12-04,20652
Alabama,2022-12-05,20652
Alabama,2022-12-06,20652
Alabama,2022-12-07,20682
Alabama,2022-12-08,20682
Alabama,2022-12-09,20682
Alabama,2022-12-10,20682
Alabama,2022-12-11,20682
Alabama,2022-12-12,20682
Alabama,2022-12-13,20682
Alabama,2022-12-14,20704
Alabama,2022-12-15,20704
Alabama,2022-12-16,20704
Alabama,2022-12-17,20704
Alabama,2022-12-18,20704
Alabama,2022-12-19,20704
Alabama,2022-12-20,20704
Alabama,2022-12-21,20737
Alabama,2022-12-22,20737
Alabama,2022-12-23,20737
Alabama,2022-12-24,20737
Alabama,2022-12-25,20737
Alabama,2022-12-26,20737
Alabama,2022-12-27,20737
Alabama,2022-12-28,20737
Alabama,2022-12-29,20737
Alabama,2022-12-30,20737
Alabama,2022-12-31,20737
Alabama,2023-01-01,20737
Alabama,2023-01-02,20737
Alabama,2023-01-03,20737
Alabama,2023-01-04,20776
Alabama,2023-01-05,20776
Alabama,2023-01-06,20776
Alabama,2023-01-07,20776
Alabama,2023-01-08,20776
Alabama,2023-01-09,20776
Alabama,2023-01-10,20776
Alabama,2023-01-11,20820
Alabama,2023-01-12,20820
Alabama,2023-01-13,20820
Alabama,2023-01-14,20820
Alabama,2023-01-15,20820
Alabama,2023-01-16,20820
Alabama,2023-01-17,20820
Alabama,2023-01-18,20846
Alabama,2023-01-19,20846
Alabama,2023-01-20,20846
Alabama,2023-01-21,20846
Alabama,2023-01-22,20846
Alabama,2023-01-23,20846
Alabama,2023-01-24,20846
Alabama,2023-01-25,20870
Alabama,2023-01-26,20870
Alabama,2023-01-27,20870
Alabama,2023-01-28,20870
Alabama,2023-01-29,20870
Alabama,2023-01-30,20870
Alabama,2023-01-31,20870
Alabama,2023-02-01,20882
Alabama,2023-02-02,20882
Alabama,2023-02-03,20882
Alabama,2023-02-04,20882
Alabama,2023-02-05,20882
Alabama,2023-02-06,20882
Alabama,2023-02-07,20882
Alabama,2023-02-08,20892
Alabama,2023-02-09,20892
Alabama,2023-02-10,20892
Alabama,2023-02-11,20892
Alabama,2023-02-12,20892
Alabama,2023-02-13,20892
Alabama,2023-02-14,20892
Alabama,2023-02-15,20899
Alabama,2023-02-16,20899
Alabama,2023-02-17,20899
Alabama,2023-02-18,20899
Alabama,2023-02-19,20899
Alabama,2023-02-20,20899
Alabama,2023-02-21,20899
Alabama,2023-02-22,20932
Alabama,2023-02-23,20932
Alabama,2023-02-24,20932
Alabama,2023-02-25,20932
Alabama,2023-02-26,20932
Alabama,2023-02-27,20932
Alabama,2023-02-28,20932
Alabama,2023-03-01,21001
Alabama,2023-03-02,21001
Alabama,2023-03-03,21001
Alabama,2023-03-04,21001
Alabama,2023-03-05,21001
Alabama,2023-03-06,21001
Alabama,2023-03-07,21001
Alabama,2023-03-08,21032
Alabama,2023-03-09,21032
Alaska,2020-01-22,0
Alaska,2020-01-23,0
Alaska,2020-01-24,0
Alaska,2020-01-25,0
Alaska,2020-01-26,0
Alaska,2020-01-27,0
Alaska,2020-01-28,0
Alaska,2020-01-29,0
Alaska,2020-01-30,0
Alaska,2020-01-31,0
Alaska,2020-02-01,0
Alaska,2020-02-02,0
Alaska,2020-02-03,0
Alaska,2020-02-04,0
Alaska,2020-02-05,0
Alaska,2020-02-06,0
Alaska,2020-02-07,0
Alaska,2020-02-08,0
Alaska,2020-02-09,0
Alaska,2020-02-10,0
Alaska,2020-02-11,0
Alaska,2020-02-12,0
Alaska,2020-02-13,0
Alaska,2020-02-14,0
Alaska,2020-02-15,0
Alaska,2020-02-16,0
Alaska,2020-02-17,0
Alaska,2020-02-18,0
Alaska,2020-02-19,0
Alaska,2020-02-20,0
Alaska,2020-02-21,0
Alaska,2020-02-22,0
Alaska,2020-02-23,0
Alaska,2020-02-24,0
Alaska,2020-02-25,0
Alaska,2020-02-26,0
Alaska,2020-02-27,0
Alaska,2020-02-28,0
Alaska,2020-02-29,0
Alaska,2020-03-01,0
Alaska,2020-03-02,0
Alaska,2020-03-03,0
Alaska,2020-03-04,0
Alaska,2020-03-05,0
Alaska,2020-03-06,0
Alaska,2020-03-07,0
Alaska,2020-03-08,0
Alaska,2020-03-09,0
Alaska,2020-03-10,0
Alaska,2020-03-11,0
Alaska,2020-03-12,0
Alaska,2020-03-13,0
Alaska,2020-03-14,0
Alaska,2020-03-15,0
Alaska,2020-03-16,0
Alaska,2020-03-17,0
Alaska,2020-03-18,0
Alaska,2020-03-19,0
Alaska,2020-03-20,0
Alaska,2020-03-21,0
Alaska,2020-03-22,0
Alaska,2020-03-23,0
Alaska,2020-03-24,0
Alaska,2020-03-25,1
Alaska,2020-03-26,1
Alaska,2020-03-27,1
Alaska,2020-03-28,2
Alaska,2020-03-29,2
Alaska,2020-03-30,3
Alaska,2020-03-31,3
Alaska,2020-04-01,3
Alaska,2020-04-02,3
Alaska,2020-04-03,3
Alaska,2020-04-04,5
Alaska,2020-04-05,6
Alaska,2020-04-06,6
Alaska,2020-04-07,6
Alaska,2020-04-08,7
Alaska,2020-04-09,7
Alaska,2020-04-10,7
Alaska,2020-04-11,8
Alaska,2020-04-12,8
Alaska,2020-04-13,8
Alaska,2020-04-14,9
Alaska,2020-04-15,9
Alaska,2020-04-16,9
Alaska,2020-04-17,9
Alaska,2020-04-18,9
Alaska,2020-04-19,9
Alaska,2020-04-20,9
Alaska,2020-04-21,9
Alaska,2020-04-22,9
Alaska,2020-04-23,9
Alaska,2020-04-24,9
Alaska,2020-04-25,9
Alaska,2020-04-26,9
Alaska,2020-04-27,9
Alaska,2020-04-28,9
Alaska,2020-04-29,9
Alaska,2020-04-30,9
Alaska,2020-05-01,9
Alaska,2020-05-02,9
Alaska,2020-05-03,9
Alaska,2020-05-04,9
Alaska,2020-05-05,9
Alaska,2020-05-06,10
Alaska,2020-05-07,10
Alaska,2020-05-08,10
Alaska,2020-05-09,10
Alaska,2020-05-10,10
Alaska,2020-05-11,10
Alaska,2020-05-12,10
Alaska,2020-05-13,10
Alaska,2020-05-14,10
Alaska,2020-05-15,10
Alaska,2020-05-16,10
Alaska,2020-05-17,10
Alaska,2020-05-18,10
Alaska,2020-05-19,10
Alaska,2020-05-20,10
Alaska,2020-05-21,10
Alaska,2020-05-22,10
Alaska,2020-05-23,10
Alaska,2020-05-24,10
Alaska,2020-05-25,10
Alaska,2020-05-26,10
Alaska,2020-05-27,10
Alaska,2020-05-28,10
Alaska,2020-05-29,10
Alaska,2020-05-30,10
Alaska,2020-05-31,10
Alaska,2020-06-01,10
Alaska,2020-06-02,10
Alaska,2020-06-03,10
Alaska,2020-06-04,10
Alaska,2020-06-05,10
Alaska,2020-06-06,10
Alaska,2020-06-07,10
Alaska,2020-06-08,10
Alaska,2020-06-09,11
Alaska,2020-06-10,11
Alaska,2020-06-11,11
Alaska,2020-06-12,12
Alaska,2020-06-13,12
Alaska,2020-06-14,12
Alaska,2020-06-15,12
Alaska,2020-06-16,12
Alaska,2020-06-17,12
Alaska,2020-06-18,12
Alaska,2020-06-19,12
Alaska,2020-06-20,12
Alaska,2020-06-21,12
Alaska,2020-06-22,12
Alaska,2020-06-23,12
Alaska,2020-06-24,12
Alaska,2020-06-25,12
Alaska,2020-06-26,14
Alaska,2020-06-27,14
Alaska,2020-06-28,14
Alaska,2020-06-29,14
Alaska,2020-06-30,14
Alaska,2020-07-01,14
Alaska,2020-07-02,14
Alaska,2020-07-03,15
Alaska,2020-07-04,16
Alaska,2020-07-05,16
Alaska,2020-07-06,16
Alaska,2020-07-07,17
Alaska,2020-07-08,17
Alaska,2020-07-09,17
Alaska,2020-07-10,17
Alaska,2020-07-11,17
Alaska,2020-07-12,17
Alaska,2020-07-13,17
Alaska,2020-07-14,17
Alaska,2020-07-15,17
Alaska,2020-07-16,17
Alaska,2020-07-17,17
Alaska,2020-07-18,18
Alaska,2020-07-19,18
Alaska,2020-07-20,18
Alaska,2020-07-21,18
Alaska,2020-07-22,19
Alaska,2020-07-23,19
Alaska,2020-07-24,19
Alaska,2020-07-25,20
Alaska,2020-07-26,20
Alaska,2020-07-27,21
Alaska,2020-07-28,22
Alaska,2020-07-29,22
Alaska,2020-07-30,23
Alaska,2020-07-31,23
Alaska,2020-08-01,24
Alaska,2020-08-02,24
Alaska,2020-08-03,25
Alaska,2020-08-04,25
Alaska,2020-08-05,25
Alaska,2020-08-06,25
Alaska,2020-08-07,25
Alaska,2020-08-08,26
Alaska,2020-08-09,26
Alaska,2020-08-10,26
Alaska,2020-08-11,26
Alaska,2020-08-12,27
Alaska,2020-08-13,27
Alaska,2020-08-14,27
Alaska,2020-08-15,28
Alaska,2020-08-16,28
Alaska,2020-08-17,28
Alaska,2020-08-18,29
Alaska,2020-08-19,29
Alaska,2020-08-20,29
Alaska,2020-08-21,30
Alaska,2020-08-22,31
Alaska,2020-08-23,32
Alaska,2020-08-24,32
Alaska,2020-08-25,36
Alaska,2020-08-26,37
Alaska,2020-08-27,37
Alaska,2020-08-28,37
Alaska,2020-08-29,37
Alaska,2020-08-30,37
Alaska,2020-08-31,37
Alaska,2020-09-01,39
Alaska,2020-09-02,39
Alaska,2020-09-03,40
Alaska,2020-09-04,40
Alaska,2020-09-05,42
Alaska,2020-09-06,42
Alaska,2020-09-07,42
Alaska,2020-09-08,42
Alaska,2020-09-09,42
Alaska,2020-09-10,42
Alaska,2020-09-11,43
Alaska,2020-09-12,44
Alaska,2020-09-13,44
Alaska,2020-09-14,44
Alaska,2020-09-15,44
Alaska,2020-09-16,44
Alaska,2020-09-17,44
Alaska,2020-09-18,45
Alaska,2020-09-19,45
Alaska,2020-09-20,45
Alaska,2020-09-21,45
Alaska,2020-09-22,45
Alaska,2020-09-23,45
Alaska,2020-09-24,46
Alaska,2020-09-25,52
Alaska,2020-09-26,52
Alaska,2020-09-27,56
Alaska,2020-09-28,56
Alaska,2020-09-29,56
Alaska,2020-09-30,56
Alaska,2020-10-01,58
Alaska,2020-10-02,58
Alaska,2020-10-03,59
Alaska,2020-10-04,59
Alaska,2020-10-05,59
Alaska,2020-10-06,59
Alaska,2020-10-07,60
Alaska,2020-10-08,61
Alaska,2020-10-09,61
Alaska,2020-10-10,61
Alaska,2020-10-11,61
Alaska,2020-10-12,61
Alaska,2020-10-13,61
Alaska,2020-10-14,65
Alaska,2020-10-15,65
Alaska,2020-10-16,66
Alaska,2020-10-17,67
Alaska,2020-10-18,67
Alaska,2020-10-19,67
Alaska,2020-10-20,67
Alaska,2020-10-21,68
Alaska,2020-10-22,68
Alaska,2020-10-23,68
Alaska,2020-10-24,68
Alaska,2020-10-25,68
Alaska,2020-10-26,68
Alaska,2020-10-27,70
Alaska,2020-10-28,71
Alaska,2020-10-29,77
Alaska,2020-10-30,81
Alaska,2020-10-31,82
Alaska,2020-11-01,85
Alaska,2020-11-02,86
Alaska,2020-11-03,86
Alaska,2020-11-04,86
Alaska,2020-11-05,86
Alaska,2020-11-06,86
Alaska,2020-11-07,86
Alaska,2020-11-08,86
Alaska,2020-11-09,86
Alaska,2020-11-10,94
Alaska,2020-11-11,98
Alaska,2020-11-12,98
Alaska,2020-11-13,99
Alaska,2020-11-14,100
Alaska,2020-11-15,100
Alaska,2020-11-16,100
Alaska,2020-11-17,102
Alaska,2020-11-18,102
Alaska,2020-11-19,103
Alaska,2020-11-20,103
Alaska,2020-11-21,104
Alaska,2020-11-22,105
Alaska,2020-11-23,105
Alaska,2020-11-24,118
Alaska,2020-11-25,118
Alaska,2020-11-26,120
Alaska,2020-11-27,120
Alaska,2020-11-28,122
Alaska,2020-11-29,122
Alaska,2020-11-30,122
Alaska,2020-12-01,123
Alaska,2020-12-02,123
Alaska,2020-12-03,131
Alaska,2020-12-04,142
Alaska,2020-12-05,143
Alaska,2020-12-06,143
Alaska,2020-12-07,146
Alaska,2020-12-08,146
Alaska,2020-12-09,150
Alaska,2020-12-10,155
Alaska,2020-12-11,158
Alaska,2020-12-12,176
Alaska,2020-12-13,176
Alaska,2020-12-14,176
Alaska,2020-12-15,179
Alaska,2020-12-16,181
Alaska,2020-12-17,183
Alaska,2020-12-18,183
Alaska,2020-12-19,184
Alaska,2020-12-20,184
Alaska,2020-12-21,184
Alaska,2020-12-22,194
Alaska,2020-12-23,197
Alaska,2020-12-24,199
Alaska,2020-12-25,199
Alaska,2020-12-26,200
Alaska,2020-12-27,200
Alaska,2020-12-28,200
Alaska,2020-12-29,201
Alaska,2020-12-30,203
Alaska,2020-12-31,206
Alaska,2021-01-01,206
Alaska,2021-01-02,215
Alaska,2021-01-03,215
Alaska,2021-01-04,218
Alaska,2021-01-05,218
Alaska,2021-01-06,220
Alaska,2021-01-07,223
Alaska,2021-01-08,223
Alaska,2021-01-09,224
Alaska,2021-01-10,224
Alaska,2021-01-11,224
Alaska,2021-01-12,225
Alaska,2021-01-13,226
Alaska,2021-01-14,228
Alaska,2021-01-15,229
Alaska,2021-01-16,229
Alaska,2021-01-17,229
Alaska,2021-01-18,229
Alaska,2021-01-19,230
Alaska,2021-01-20,253
Alaska,2021-01-21,254
Alaska,2021-01-22,254
Alaska,2021-01-23,259
Alaska,2021-01-24,259
Alaska,2021-01-25,259
Alaska,2021-01-26,260
Alaska,2021-01-27,261
Alaska,2021-01-28,262
Alaska,2021-01-29,262
Alaska,2021-01-30,262
Alaska,2021-01-31,262
Alaska,2021-02-01,262
Alaska,2021-02-02,279
Alaska,2021-02-03,279
Alaska,2021-02-04,279
Alaska,2021-02-05,279
Alaska,2021-02-06,279
Alaska,2021-02-07,279
Alaska,2021-02-08,279
Alaska,2021-02-09,280
Alaska,2021-02-10,280
Alaska,2021-02-11,280
Alaska,2021-02-12,282
Alaska,2021-02-13,282
Alaska,2021-02-14,282
Alaska,2021-02-15,282
Alaska,2021-02-16,287
Alaska,2021-02-17,288
Alaska,2021-02-18,288
Alaska,2021-02-19,289
Alaska,2021-02-20,289
Alaska,2021-02-21,289
Alaska,2021-02-22,290
Alaska,2021-02-23,290
Alaska,2021-02-24,290
Alaska,2021-02-25,290
Alaska,2021-02-26,290
Alaska,2021-02-27,290
Alaska,2021-02-28,290
Alaska,2021-03-01,300
Alaska,2021-03-02,302
Alaska,2021-03-03,303
Alaska,2021-03-04,303
Alaska,2021-03-05,305
Alaska,2021-03-06,305
Alaska,2021-03-07,305
Alaska,2021-03-08,305
Alaska,2021-03-09,305
Alaska,2021-03-10,305
Alaska,2021-03-11,305
Alaska,2021-03-12,306
Alaska,2021-03-13,306
Alaska,2021-03-14,306
Alaska,2021-03-15,306
Alaska,2021-03-16,306
Alaska,2021-03-17,307
Alaska,2021-03-18,310
Alaska,2021-03-19,310
Alaska,2021-03-20,310
Alaska,2021-03-21,310
Alaska,2021-03-22,310
Alaska,2021-03-23,312
Alaska,2021-03-24,312
Alaska,2021-03-25,313
Alaska,2021-03-26,313
Alaska,2021-03-27,313
Alaska,2021-03-28,313
Alaska,2021-03-29,313
Alaska,2021-03-30,313
Alaska,2021-03-31,313
Alaska,2021-04-01,313
Alaska,2021-04-02,313
Alaska,2021-04-03,313
Alaska,2021-04-04,313
Alaska,2021-04-05,313
Alaska,2021-04-06,313
Alaska,2021-04-07,313
Alaska,2021-04-08,313
Alaska,2021-04-09,313
Alaska,2021-04-10,313
Alaska,2021-04-11,313
Alaska,2021-04-12,314
Alaska,2021-04-13,314
Alaska,2021-04-14,314
Alaska,2021-04-15,334
Alaska,2021-04-16,334
Alaska,2021-04-17,334
Alaska,2021-04-18,334
Alaska,2021-04-19,334
Alaska,2021-04-20,334
Alaska,2021-04-21,334
Alaska,2021-04-22,334
Alaska,2021-04-23,334
Alaska,2021-04-24,334
Alaska,2021-04-25,334
Alaska,2021-04-26,347
Alaska,2021-04-27,347
Alaska,2021-04-28,347
Alaska,2021-04-29,347
Alaska,2021-04-30,347
Alaska,2021-05-01,347
Alaska,2021-05-02,347
Alaska,2021-05-03,348
Alaska,2021-05-04,348
Alaska,2021-05-05,348
Alaska,2021-05-06,349
Alaska,2021-05-07,349
Alaska,2021-05-08,349
Alaska,2021-05-09,349
Alaska,2021-05-10,349
Alaska,2021-05-11,351
Alaska,2021-05-12,353
Alaska,2021-05-13,353
Alaska,2021-05-14,353
Alaska,2021-05-15,353
Alaska,2021-05-16,353
Alaska,2021-05-17,364
Alaska,2021-05-18,368
Alaska,2021-05-19,369
Alaska,2021-05-20,369
Alaska,2021-05-21,369
Alaska,2021-05-22,369
Alaska,2021-05-23,369
Alaska,2021-05-24,369
Alaska,2021-05-25,369
Alaska,2021-05-26,369
Alaska,2021-05-27,369
Alaska,2021-05-28,369
Alaska,2021-05-29,369
Alaska,2021-05-30,369
Alaska,2021-05-31,369
Alaska,2021-06-01,369
Alaska,2021-06-02,369
Alaska,2021-06-03,369
Alaska,2021-06-04,369
Alaska,2021-06-05,369
Alaska,2021-06-06,369
Alaska,2021-06-07,369
Alaska,2021-06-08,369
Alaska,2021-06-09,369
Alaska,2021-06-10,369
Alaska,2021-06-11,373
Alaska,2021-06-12,373
Alaska,2021-06-13,373
Alaska,2021-06-14,373
Alaska,2021-06-15,373
Alaska,2021-06-16,373
Alaska,2021-06-17,373
Alaska,2021-06-18,373
Alaska,2021-06-19,373
Alaska,2021-06-20,373
Alaska,2021-06-21,373
Alaska,2021-06-22,373
Alaska,2021-06-23,374
Alaska,2021-06-24,374
Alaska,2021-06-25,374
Alaska,2021-06-26,374
Alaska,2021-06-27,374
Alaska,2021-06-28,374
Alaska,2021-06-29,374
Alaska,2021-06-30,377
Alaska,2021-07-01,377
Alaska,2021-07-02,377
Alaska,2021-07-03,377
Alaska,2021-07-04,377
Alaska,2021-07-05,377
Alaska,2021-07-06,377
Alaska,2021-07-07,377
Alaska,2021-07-08,377
Alaska,2021-07-09,379
Alaska,2021-07-10,379
Alaska,2021-07-11,379
Alaska,2021-07-12,381
Alaska,2021-07-13,381
Alaska,2021-07-14,381
Alaska,2021-07-15,381
Alaska,2021-07-16,381
Alaska,2021-07-17,381
Alaska,2021-07-18,381
Alaska,2021-07-19,381
Alaska,2021-07-20,381
Alaska,2021-07-21,382
Alaska,2021-07-22,382
Alaska,2021-07-23,384
Alaska,2021-07-24,384
Alaska,2021-07-25,384
Alaska,2021-07-26,384
Alaska,2021-07-27,384
Alaska,2021-07-28,386
Alaska,2021-07-29,386
Alaska,2021-07-30,389
Alaska,2021-07-31,389
Alaska,2021-08-01,389
Alaska,2021-08-02,389
Alaska,2021-08-03,391
Alaska,2021-08-04,393
Alaska,2021-08-05,398
Alaska,2021-08-06,398
Alaska,2021-08-07,398
Alaska,2021-08-08,398
Alaska,2021-08-09,399
Alaska,2021-08-10,400
Alaska,2021-08-11,400
Alaska,2021-08-12,403
Alaska,2021-08-13,403
Alaska,2021-08-14,403
Alaska,2021-08-15,403
Alaska,2021-08-16,403
Alaska,2021-08-17,408
Alaska,2021-08-18,412
Alaska,2021-08-19,412
Alaska,2021-08-20,414
Alaska,2021-08-21,414
Alaska,2021-08-22,414
Alaska,2021-08-23,414
Alaska,2021-08-24,427
Alaska,2021-08-25,438
Alaska,2021-08-26,438
Alaska,2021-08-27,438
Alaska,2021-08-28,438
Alaska,2021-08-29,438
Alaska,2021-08-30,438
Alaska,2021-08-31,444
Alaska,2021-09-01,448
Alaska,2021-09-02,448
Alaska,2021-09-03,448
Alaska,2021-09-04,448
Alaska,2021-09-05,448
Alaska,2021-09-06,448
Alaska,2021-09-07,450
Alaska,2021-09-08,456
Alaska,2021-09-09,456
Alaska,2021-09-10,458
Alaska,2021-09-11,458
Alaska,2021-09-12,458
Alaska,2021-09-13,459
Alaska,2021-09-14,466
Alaska,2021-09-15,468
Alaska,2021-09-16,468
Alaska,2021-09-17,469
Alaska,2021-09-18,469
Alaska,2021-09-19,469
Alaska,2021-09-20,474
Alaska,2021-09-21,480
Alaska,2021-09-22,481
Alaska,2021-09-23,488
Alaska,2021-09-24,532
Alaska,2021-09-25,532
Alaska,2021-09-26,532
Alaska,2021-09-27,553
Alaska,2021-09-28,563
Alaska,2021-09-29,567
Alaska,2021-09-30,577
Alaska,2021-10-01,578
Alaska,2021-10-02,578
Alaska,2021-10-03,578
Alaska,2021-10-04,579
Alaska,2021-10-05,582
Alaska,2021-10-06,585
Alaska,2021-10-07,590
Alaska,2021-10-08,592
Alaska,2021-10-09,592
Alaska,2021-10-10,592
Alaska,2021-10-11,596
Alaska,2021-10-12,612
Alaska,2021-10-13,612
Alaska,2021-10-14,614
Alaska,2021-10-15,617
Alaska,2021-10-16,617
Alaska,2021-10-17,617
Alaska,2021-10-18,617
Alaska,2021-10-19,683
Alaska,2021-10-20,691
Alaska,2021-10-21,692
Alaska,2021-10-22,698
Alaska,2021-10-23,698
Alaska,2021-10-24,698
Alaska,2021-10-25,703
Alaska,2021-10-26,714
Alaska,2021-10-27,716
Alaska,2021-10-28,721
Alaska,2021-10-29,725
Alaska,2021-10-30,725
Alaska,2021-10-31,725
Alaska,2021-11-01,728
Alaska,2021-11-02,734
Alaska,2021-11-03,737
Alaska,2021-11-04,740
Alaska,2021-11-05,741
Alaska,2021-11-06,741
Alaska,2021-11-07,741
Alaska,2021-11-08,794
Alaska,2021-11-09,822
Alaska,2021-11-10,831
Alaska,2021-11-11,831
Alaska,2021-11-12,831
Alaska,2021-11-13,831
Alaska,2021-11-14,831
Alaska,2021-11-15,833
Alaska,2021-11-16,840
Alaska,2021-11-17,842
Alaska,2021-11-18,842
Alaska,2021-11-19,862
Alaska,2021-11-20,862
Alaska,2021-11-21,862
Alaska,2021-11-22,862
Alaska,2021-11-23,864
Alaska,2021-11-24,870
Alaska,2021-11-25,870
Alaska,2021-11-26,877
Alaska,2021-11-27,877
Alaska,2021-11-28,877
Alaska,2021-11-29,878
Alaska,2021-11-30,880
Alaska,2021-12-01,881
Alaska,2021-12-02,883
Alaska,2021-12-03,883
Alaska,2021-12-04,883
Alaska,2021-12-05,883
Alaska,2021-12-06,883
Alaska,2021-12-07,883
Alaska,2021-12-08,886
Alaska,2021-12-09,886
Alaska,2021-12-10,886
Alaska,2021-12-11,886
Alaska,2021-12-12,886
Alaska,2021-12-13,887
Alaska,2021-12-14,887
Alaska,2021-12-15,889
Alaska,2021-12-16,889
Alaska,2021-12-17,946
Alaska,2021-12-18,946
Alaska,2021-12-19,946
Alaska,2021-12-20,946
Alaska,2021-12-21,946
Alaska,2021-12-22,976
Alaska,2021-12-23,976
Alaska,2021-12-24,976
Alaska,2021-12-25,976
Alaska,2021-12-26,976
Alaska,2021-12-27,976
Alaska,2021-12-28,976
Alaska,2021-12-29,978
Alaska,2021-12-30,978
Alaska,2021-12-31,978
Alaska,2022-01-01,978
Alaska,2022-01-02,978
Alaska,2022-01-03,979
Alaska,2022-01-04,979
Alaska,2022-01-05,979
Alaska,2022-01-06,979
Alaska,2022-01-07,980
Alaska,2022-01-08,980
Alaska,2022-01-09,980
Alaska,2022-01-10,980
Alaska,2022-01-11,980
Alaska,2022-01-12,985
Alaska,2022-01-13,985
Alaska,2022-01-14,987
Alaska,2022-01-15,987
Alaska,2022-01-16,987
Alaska,2022-01-17,987
Alaska,2022-01-18,987
Alaska,2022-01-19,1051
Alaska,2022-01-20,1051
Alaska,2022-01-21,1051
Alaska,2022-01-22,1051
Alaska,2022-01-23,1051
Alaska,2022-01-24,1072
Alaska,2022-01-25,1072
Alaska,2022-01-26,1081
Alaska,2022-01-27,1081
Alaska,2022-01-28,1085
Alaska,2022-01-29,1085
Alaska,2022-01-30,1085
Alaska,2022-01-31,1085
Alaska,2022-02-01,1085
Alaska,2022-02-02,1093
Alaska,2022-02-03,1093
Alaska,2022-02-04,1093
Alaska,2022-02-05,1093
Alaska,2022-02-06,1093
Alaska,2022-02-07,1093
Alaska,2022-02-08,1093
Alaska,2022-02-09,1114
Alaska,2022-02-10,1114
Alaska,2022-02-11,1114
Alaska,2022-02-12,1114
Alaska,2022-02-13,1114
Alaska,2022-02-14,1114
Alaska,2022-02-15,1114
Alaska,2022-02-16,1141
Alaska,2022-02-17,1141
Alaska,2022-02-18,1141
Alaska,2022-02-19,1141
Alaska,2022-02-20,1141
Alaska,2022-02-21,1141
Alaska,2022-02-22,1141
Alaska,2022-02-23,1163
Alaska,2022-02-24,1163
Alaska,2022-02-25,1163
Alaska,2022-02-26,1163
Alaska,2022-02-27,1163
Alaska,2022-02-28,1163
Alaska,2022-03-01,1163
Alaska,2022-03-02,1191
Alaska,2022-03-03,1191
Alaska,2022-03-04,1191
Alaska,2022-03-05,1191
Alaska,2022-03-06,1191
Alaska,2022-03-07,1191
Alaska,2022-03-08,1191
Alaska,2022-03-09,1201
Alaska,2022-03-10,1201
Alaska,2022-03-11,1201
