Province_State,date,total_cases
Alabama,2022-08-01,1424411
Alabama,2022-08-02,1424411
Alabama,2022-08-03,1424411
Alabama,2022-08-04,1436458
Alabama,2022-08-05,1436458
Alabama,2022-08-06,1436458
Alabama,2022-08-07,1436458
Alabama,2022-08-08,1436458
Alabama,2022-08-09,1436458
Alabama,2022-08-10,1436458
Alabama,2022-08-11,1449812
Alabama,2022-08-12,1449812
Alabama,2022-08-13,1449812
Alabama,2022-08-14,1449812
Alabama,2022-08-15,1449812
Alabama,2022-08-16,1449812
Alabama,2022-08-17,1449812
Alabama,2022-08-18,1463933
Alabama,2022-08-19,1463933
Alabama,2022-08-20,1463933
Alabama,2022-08-21,1463933
Alabama,2022-08-22,1463933
Alabama,2022-08-23,1463933
Alabama,2022-08-24,1463933
Alabama,2022-08-25,1479605
Alabama,2022-08-26,1479605
Alabama,2022-08-27,1479605
Alabama,2022-08-28,1479605
Alabama,2022-08-29,1479605
Alabama,2022-08-30,1479605
Alabama,2022-08-31,1479605
Alabama,2022-09-01,1494300
Alabama,2022-09-02,1494300
Alabama,2022-09-03,1494300
Alabama,2022-09-04,1494300
Alabama,2022-09-05,1494300
Alabama,2022-09-06,1494300
Alabama,2022-09-07,1494300
Alabama,2022-09-08,1504180
Alabama,2022-09-09,1504180
Alabama,2022-09-10,1504180
Alabama,2022-09-11,1504180
Alabama,2022-09-12,1504180
Alabama,2022-09-13,1504180
Alabama,2022-09-14,1504180
Alabama,2022-09-15,1512134
Alabama,2022-09-16,1512134
Alabama,2022-09-17,1512134
Alabama,2022-09-18,1512134
Alabama,2022-09-19,1512134
Alabama,2022-09-20,1512134
Alabama,2022-09-21,1512134
Alabama,2022-09-22,1517904
Alabama,2022-09-23,1517904
Alabama,2022-09-24,1517904
Alabama,2022-09-25,1517904
Alabama,2022-09-26,1517904
Alabama,2022-09-27,1517904
Alabama,2022-09-28,1517904
Alabama,2022-09-29,1522135
Alabama,2022-09-30,1522135
Alabama,2022-10-01,1522135
Alabama,2022-10-02,1522135
Alabama,2022-10-03,1522135
Alabama,2022-10-04,1522135
Alabama,2022-10-05,1522135
Alabama,2022-10-06,1525724
Alabama,2022-10-07,1525724
Alabama,2022-10-08,1525724
Alabama,2022-10-09,1525724
Alabama,2022-10-10,1525724
Alabama,2022-10-11,1525724
Alabama,2022-10-12,1525724
Alabama,2022-10-13,1528739
Alabama,2022-10-14,1528739
Alabama,2022-10-15,1528739
Alabama,2022-10-16,1528739
Alabama,2022-10-17,1528739
Alabama,2022-10-18,1528739
Alabama,2022-10-19,1528739
Alabama,2022-10-20,1531305
Alabama,2022-10-21,1531305
Alabama,2022-10-22,1531305
Alabama,2022-10-23,1531305
Alabama,2022-10-24,1531305
Alabama,2022-10-25,1531305
Alabama,2022-10-26,1531305
Alabama,2022-10-27,1534287
Alabama,2022-10-28,1534287
Alabama,2022-10-29,1534287
Alabama,2022-10-30,1534287
Alabama,2022-10-31,1534287
Alabama,2022-11-01,1534287
Alabama,2022-11-02,1534287
Alabama,2022-11-03,1534287
Alabama,2022-11-04,1534287
Alabama,2022-11-05,1534287
Alabama,2022-11-06,1534287
Alabama,2022-11-07,1534287
Alabama,2022-11-08,1534287
Alabama,2022-11-09,1534287
Alabama,2022-11-10,1540329
Alabama,2022-11-11,1540329
Alabama,2022-11-12,1540329
Alabama,2022-11-13,1540329
Alabama,2022-11-14,1540329
Alabama,2022-11-15,1540329
Alabama,2022-11-16,1542227
Alabama,2022-11-17,1542227
Alabama,2022-11-18,1542227
Alabama,2022-11-19,1542227
Alabama,2022-11-20,1542227
Alabama,2022-11-21,1542227
Alabama,2022-11-22,1542227
Alabama,2022-11-23,1545099
Alabama,2022-11-24,1545099
Alabama,2022-11-25,1545099
Alabama,2022-11-26,1545099
Alabama,2022-11-27,1545099
Alabama,2022-11-28,1545099
Alabama,2022-11-29,1545099
Alabama,2022-11-30,1549285
Alabama,2022-12-01,1549285
Alabama,2022-12-02,1549285
Alabama,2022-12-03,1549285
Alabama,2022-12-04,1549285
Alabama,2022-12-05,1549285
Alabama,2022-12-06,1549285
Alabama,2022-12-07,1555092
Alabama,2022-12-08,1555092
Alabama,2022-12-09,1555092
Alabama,2022-12-10,1555092
Alabama,2022-12-11,1555092
Alabama,2022-12-12,1555092
Alabama,2022-12-13,1555092
Alabama,2022-12-14,1561557
Alabama,2022-12-15,1561557
Alabama,2022-12-16,1561557
Alabama,2022-12-17,1561557
Alabama,2022-12-18,1561557
Alabama,2022-12-19,1561557
Alabama,2022-12-20,1561557
Alabama,2022-12-21,1568934
Alabama,2022-12-22,1568934
Alabama,2022-12-23,1568934
Alabama,2022-12-24,1568934
Alabama,2022-12-25,1568934
Alabama,2022-12-26,1568934
Alabama,2022-12-27,1568934
Alabama,2022-12-28,1568934
Alabama,2022-12-29,1568934
Alabama,2022-12-30,1568934
Alabama,2022-12-31,1568934
Alabama,2023-01-01,1568934
Alabama,2023-01-02,1568934
Alabama,2023-01-03,1568934
Alabama,2023-01-04,1587224
Alabama,2023-01-05,1587224
Alabama,2023-01-06,1587224
Alabama,2023-01-07,1587224
Alabama,2023-01-08,1587224
Alabama,2023-01-09,1587224
Alabama,2023-01-10,1587224
Alabama,2023-01-11,1596149
Alabama,2023-01-12,1596149
Alabama,2023-01-13,1596149
Alabama,2023-01-14,1596149
Alabama,2023-01-15,1596149
Alabama,2023-01-16,1596149
Alabama,2023-01-17,1596149
Alabama,2023-01-18,1602891
Alabama,2023-01-19,1602891
Alabama,2023-01-20,1602891
Alabama,2023-01-21,1602891
Alabama,2023-01-22,1602891
Alabama,2023-01-23,1602891
Alabama,2023-01-24,1602891
Alabama,2023-01-25,1610535
Alabama,2023-01-26,1610535
Alabama,2023-01-27,1610535
Alabama,2023-01-28,1610535
Alabama,2023-01-29,1610535
Alabama,2023-01-30,1610535
Alabama,2023-01-31,1610535
Alabama,2023-02-01,1617850
Alabama,2023-02-02,1617850
Alabama,2023-02-03,1617850
Alabama,2023-02-04,1617850
Alabama,2023-02-05,1617850
Alabama,2023-02-06,1617850
Alabama,2023-02-07,1617850
Alabama,2023-02-08,1627670
Alabama,2023-02-09,1627670
Alabama,2023-02-10,1627670
Alabama,2023-02-11,1627670
Alabama,2023-02-12,1627670
Alabama,2023-02-13,1627670
Alabama,2023-02-14,1627670
Alabama,2023-02-15,1633743
Alabama,2023-02-16,1633743
Alabama,2023-02-17,1633743
Alabama,2023-02-18,1633743
Alabama,2023-02-19,1633743
Alabama,2023-02-20,1633743
Alabama,2023-02-21,1633743
Alabama,2023-02-22,1638348
Alabama,2023-02-23,1638348
Alabama,2023-02-24,1638348
Alabama,2023-02-25,1638348
Alabama,2023-02-26,1638348
Alabama,2023-02-27,1638348
Alabama,2023-02-28,1638348
Alabama,2023-03-01,1642062
Alabama,2023-03-02,1642062
Alabama,2023-03-03,1642062
Alabama,2023-03-04,1642062
Alabama,2023-03-05,1642062
Alabama,2023-03-06,1642062
Alabama,2023-03-07,1642062
Alabama,2023-03-08,1644533
Alabama,2023-03-09,1644533
Alaska,2020-01-22,0
Alaska,2020-01-23,0
Alaska,2020-01-24,0
Alaska,2020-01-25,0
Alaska,2020-01-26,0
Alaska,2020-01-27,0
Alaska,2020-01-28,0
Alaska,2020-01-29,0
Alaska,2020-01-30,0
Alaska,2020-01-31,0
Alaska,2020-02-01,0
Alaska,2020-02-02,0
Alaska,2020-02-03,0
Alaska,2020-02-04,0
Alaska,2020-02-05,0
Alaska,2020-02-06,0
Alaska,2020-02-07,0
Alaska,2020-02-08,0
Alaska,2020-02-09,0
Alaska,2020-02-10,0
Alaska,2020-02-11,0
Alaska,2020-02-12,0
Alaska,2020-02-13,0
Alaska,2020-02-14,0
Alaska,2020-02-15,0
Alaska,2020-02-16,0
Alaska,2020-02-17,0
Alaska,2020-02-18,0
Alaska,2020-02-19,0
Alaska,2020-02-20,0
Alaska,2020-02-21,0
Alaska,2020-02-22,0
Alaska,2020-02-23,0
Alaska,2020-02-24,0
Alaska,2020-02-25,0
Alaska,2020-02-26,0
Alaska,2020-02-27,0
Alaska,2020-02-28,0
Alaska,2020-02-29,0
Alaska,2020-03-01,0
Alaska,2020-03-02,0
Alaska,2020-03-03,0
Alaska,2020-03-04,0
Alaska,2020-03-05,0
Alaska,2020-03-06,0
Alaska,2020-03-07,0
Alaska,2020-03-08,0
Alaska,2020-03-09,0
Alaska,2020-03-10,0
Alaska,2020-03-11,0
Alaska,2020-03-12,0
Alaska,2020-03-13,1
Alaska,2020-03-14,1
Alaska,2020-03-15,1
Alaska,2020-03-16,1
Alaska,2020-03-17,4
Alaska,2020-03-18,9
Alaska,2020-03-19,12
Alaska,2020-03-20,15
Alaska,2020-03-21,16
Alaska,2020-03-22,26
Alaska,2020-03-23,39
Alaska,2020-03-24,43
Alaska,2020-03-25,50
Alaska,2020-03-26,64
Alaska,2020-03-27,75
Alaska,2020-03-28,92
Alaska,2020-03-29,111
Alaska,2020-03-30,119
Alaska,2020-03-31,129
Alaska,2020-04-01,142
Alaska,2020-04-02,150
Alaska,2020-04-03,161
Alaska,2020-04-04,172
Alaska,2020-04-05,187
Alaska,2020-04-06,193
Alaska,2020-04-07,215
Alaska,2020-04-08,228
Alaska,2020-04-09,238
Alaska,2020-04-10,249
Alaska,2020-04-11,261
Alaska,2020-04-12,276
Alaska,2020-04-13,281
Alaska,2020-04-14,289
Alaska,2020-04-15,297
Alaska,2020-04-16,305
Alaska,2020-04-17,314
Alaska,2020-04-18,319
Alaska,2020-04-19,324
Alaska,2020-04-20,326
Alaska,2020-04-21,334
Alaska,2020-04-22,340
Alaska,2020-04-23,342
Alaska,2020-04-24,344
Alaska,2020-04-25,344
Alaska,2020-04-26,346
Alaska,2020-04-27,350
Alaska,2020-04-28,356
Alaska,2020-04-29,360
Alaska,2020-04-30,360
Alaska,2020-05-01,369
Alaska,2020-05-02,370
Alaska,2020-05-03,373
Alaska,2020-05-04,375
Alaska,2020-05-05,376
Alaska,2020-05-06,378
Alaska,2020-05-07,380
Alaska,2020-05-08,383
Alaska,2020-05-09,385
Alaska,2020-05-10,386
Alaska,2020-05-11,388
Alaska,2020-05-12,390
Alaska,2020-05-13,391
Alaska,2020-05-14,396
Alaska,2020-05-15,398
Alaska,2020-05-16,403
Alaska,2020-05-17,408
Alaska,2020-05-18,411
Alaska,2020-05-19,411
Alaska,2020-05-20,416
Alaska,2020-05-21,416
Alaska,2020-05-22,419
Alaska,2020-05-23,423
Alaska,2020-05-24,423
Alaska,2020-05-25,426
Alaska,2020-05-26,430
Alaska,2020-05-27,431
Alaska,2020-05-28,444
Alaska,2020-05-29,450
Alaska,2020-05-30,455
Alaska,2020-05-31,484
Alaska,2020-06-01,492
Alaska,2020-06-02,512
Alaska,2020-06-03,541
Alaska,2020-06-04,559
Alaska,2020-06-05,572
Alaska,2020-06-06,586
Alaska,2020-06-07,595
Alaska,2020-06-08,614
Alaska,2020-06-09,627
Alaska,2020-06-10,649
Alaska,2020-06-11,676
Alaska,2020-06-12,697
Alaska,2020-06-13,731
Alaska,2020-06-14,743
Alaska,2020-06-15,747
Alaska,2020-06-16,761
Alaska,2020-06-17,786
Alaska,2020-06-18,806
Alaska,2020-06-19,833
Alaska,2020-06-20,856
Alaska,2020-06-21,870
Alaska,2020-06-22,883
Alaska,2020-06-23,915
Alaska,2020-06-24,940
Alaska,2020-06-25,982
Alaska,2020-06-26,1012
Alaska,2020-06-27,1039
Alaska,2020-06-28,1070
Alaska,2020-06-29,1096
Alaska,2020-06-30,1142
Alaska,2020-07-01,1184
Alaska,2020-07-02,1235
Alaska,2020-07-03,1296
Alaska,2020-07-04,1350
Alaska,2020-07-05,1382
Alaska,2020-07-06,1411
Alaska,2020-07-07,1435
Alaska,2020-07-08,1485
Alaska,2020-07-09,1537
Alaska,2020-07-10,1591
Alaska,2020-07-11,1683
Alaska,2020-07-12,1784
Alaska,2020-07-13,1857
Alaska,2020-07-14,1918
Alaska,2020-07-15,1974
Alaska,2020-07-16,2053
Alaska,2020-07-17,2104
Alaska,2020-07-18,2179
Alaska,2020-07-19,2297
Alaska,2020-07-20,2436
Alaska,2020-07-21,2551
Alaska,2020-07-22,2651
Alaska,2020-07-23,2728
Alaska,2020-07-24,2795
Alaska,2020-07-25,2912
Alaska,2020-07-26,3143
Alaska,2020-07-27,3258
Alaska,2020-07-28,3391
Alaska,2020-07-29,3483
Alaska,2020-07-30,3607
Alaska,2020-07-31,3716
Alaska,2020-08-01,3868
Alaska,2020-08-02,4013
Alaska,2020-08-03,4091
Alaska,2020-08-04,4160
Alaska,2020-08-05,4220
Alaska,2020-08-06,4265
Alaska,2020-08-07,4335
Alaska,2020-08-08,4420
Alaska,2020-08-09,4523
Alaska,2020-08-10,4589
Alaska,2020-08-11,4650
Alaska,2020-08-12,4711
Alaska,2020-08-13,4812
Alaska,2020-08-14,4917
Alaska,2020-08-15,5005
Alaska,2020-08-16,5106
Alaska,2020-08-17,5157
Alaska,2020-08-18,5228
Alaska,2020-08-19,5305
Alaska,2020-08-20,5393
Alaska,2020-08-21,5461
Alaska,2020-08-22,5552
Alaska,2020-08-23,5619
Alaska,2020-08-24,5690
Alaska,2020-08-25,5726
Alaska,2020-08-26,5781
Alaska,2020-08-27,5870
Alaska,2020-08-28,5989
Alaska,2020-08-29,6085
Alaska,2020-08-30,6134
Alaska,2020-08-31,6172
Alaska,2020-09-01,6208
Alaska,2020-09-02,6276
Alaska,2020-09-03,6366
Alaska,2020-09-04,6491
Alaska,2020-09-05,6581
Alaska,2020-09-06,6678
Alaska,2020-09-07,6713
Alaska,2020-09-08,6747
Alaska,2020-09-09,6812
Alaska,2020-09-10,6927
Alaska,2020-09-11,7024
Alaska,2020-09-12,7128
Alaska,2020-09-13,7190
Alaska,2020-09-14,7267
Alaska,2020-09-15,7311
Alaska,2020-09-16,7363
Alaska,2020-09-17,7475
Alaska,2020-09-18,7586
Alaska,2020-09-19,7682
Alaska,2020-09-20,7789
Alaska,2020-09-21,7860
Alaska,2020-09-22,7920
Alaska,2020-09-23,7997
Alaska,2020-09-24,8140
Alaska,2020-09-25,8267
Alaska,2020-09-26,8387
Alaska,2020-09-27,8498
Alaska,2020-09-28,8617
Alaska,2020-09-29,8738
Alaska,2020-09-30,8846
Alaska,2020-10-01,8984
Alaska,2020-10-02,9129
Alaska,2020-10-03,9269
Alaska,2020-10-04,9412
Alaska,2020-10-05,9611
Alaska,2020-10-06,9762
Alaska,2020-10-07,9887
Alaska,2020-10-08,10025
Alaska,2020-10-09,10214
Alaska,2020-10-10,10449
Alaska,2020-10-11,10697
Alaska,2020-10-12,10896
Alaska,2020-10-13,11053
Alaska,2020-10-14,11222
Alaska,2020-10-15,11396
Alaska,2020-10-16,11616
Alaska,2020-10-17,11825
Alaska,2020-10-18,12040
Alaska,2020-10-19,12247
Alaska,2020-10-20,12480
Alaska,2020-10-21,12705
Alaska,2020-10-22,12940
Alaska,2020-10-23,13193
Alaska,2020-10-24,13553
Alaska,2020-10-25,14075
Alaska,2020-10-26,14424
Alaska,2020-10-27,14803
Alaska,2020-10-28,15160
Alaska,2020-10-29,15531
Alaska,2020-10-30,15913
Alaska,2020-10-31,16365
Alaska,2020-11-01,16709
Alaska,2020-11-02,17063
Alaska,2020-11-03,17455
Alaska,2020-11-04,17868
Alaska,2020-11-05,18182
Alaska,2020-11-06,18712
Alaska,2020-11-07,19316
Alaska,2020-11-08,19834
Alaska,2020-11-09,20309
Alaska,2020-11-10,20839
Alaska,2020-11-11,21338
Alaska,2020-11-12,21825
Alaska,2020-11-13,22418
Alaska,2020-11-14,23162
Alaska,2020-11-15,23826
Alaska,2020-11-16,24414
Alaska,2020-11-17,25056
Alaska,2020-11-18,25602
Alaska,2020-11-19,26100
Alaska,2020-11-20,26561
Alaska,2020-11-21,27242
Alaska,2020-11-22,27797
Alaska,2020-11-23,28296
Alaska,2020-11-24,28883
Alaska,2020-11-25,29563
Alaska,2020-11-26,30121
Alaska,2020-11-27,30796
Alaska,2020-11-28,31467
Alaska,2020-11-29,32087
Alaska,2020-11-30,32598
Alaska,2020-12-01,33139
Alaska,2020-12-02,33828
Alaska,2020-12-03,34592
Alaska,2020-12-04,35354
Alaska,2020-12-05,36296
Alaska,2020-12-06,37062
Alaska,2020-12-07,37562
Alaska,2020-12-08,38141
Alaska,2020-12-09,38736
Alaska,2020-12-10,39373
Alaska,2020-12-11,40000
Alaska,2020-12-12,40522
Alaska,2020-12-13,41169
Alaska,2020-12-14,41599
Alaska,2020-12-15,41891
Alaska,2020-12-16,42498
Alaska,2020-12-17,42883
Alaska,2020-12-18,43377
Alaska,2020-12-19,43713
Alaska,2020-12-20,43896
Alaska,2020-12-21,44050
Alaska,2020-12-22,44485
Alaska,2020-12-23,44852
Alaska,2020-12-24,45122
Alaska,2020-12-25,45122
Alaska,2020-12-26,45497
Alaska,2020-12-27,45800
Alaska,2020-12-28,45930
Alaska,2020-12-29,46123
Alaska,2020-12-30,46504
Alaska,2020-12-31,47014
Alaska,2021-01-01,47019
Alaska,2021-01-02,47821
Alaska,2021-01-03,48118
Alaska,2021-01-04,48382
Alaska,2021-01-05,48582
Alaska,2021-01-06,48922
Alaska,2021-01-07,49255
Alaska,2021-01-08,49660
Alaska,2021-01-09,49979
Alaska,2021-01-10,50238
Alaska,2021-01-11,50413
Alaska,2021-01-12,50544
Alaska,2021-01-13,50840
Alaska,2021-01-14,51185
Alaska,2021-01-15,51485
Alaska,2021-01-16,51678
Alaska,2021-01-17,51959
Alaska,2021-01-18,52113
Alaska,2021-01-19,52243
Alaska,2021-01-20,52413
Alaska,2021-01-21,52627
Alaska,2021-01-22,52926
Alaska,2021-01-23,53175
Alaska,2021-01-24,53336
Alaska,2021-01-25,53421
Alaska,2021-01-26,53510
Alaska,2021-01-27,53692
Alaska,2021-01-28,53876
Alaska,2021-01-29,54063
Alaska,2021-01-30,54218
Alaska,2021-01-31,54350
Alaska,2021-02-01,54457
Alaska,2021-02-02,54596
Alaska,2021-02-03,54820
Alaska,2021-02-04,55004
Alaska,2021-02-05,55258
Alaska,2021-02-06,55261
Alaska,2021-02-07,55261
Alaska,2021-02-08,55766
Alaska,2021-02-09,55891
Alaska,2021-02-10,56096
Alaska,2021-02-11,56254
Alaska,2021-02-12,56409
Alaska,2021-02-13,56410
Alaska,2021-02-14,56411
Alaska,2021-02-15,56411
Alaska,2021-02-16,56912
Alaska,2021-02-17,56975
Alaska,2021-02-18,57192
Alaska,2021-02-19,57404
Alaska,2021-02-20,57406
Alaska,2021-02-21,57406
Alaska,2021-02-22,57751
Alaska,2021-02-23,57808
Alaska,2021-02-24,57996
Alaska,2021-02-25,58179
Alaska,2021-02-26,58291
Alaska,2021-02-27,58295
Alaska,2021-02-28,58296
Alaska,2021-03-01,58681
Alaska,2021-03-02,58838
Alaska,2021-03-03,59035
Alaska,2021-03-04,59185
Alaska,2021-03-05,59334
Alaska,2021-03-06,59334
Alaska,2021-03-07,59335
Alaska,2021-03-08,59677
Alaska,2021-03-09,59766
Alaska,2021-03-10,59921
Alaska,2021-03-11,60157
Alaska,2021-03-12,60266
Alaska,2021-03-13,60266
Alaska,2021-03-14,60267
Alaska,2021-03-15,60655
Alaska,2021-03-16,60758
Alaska,2021-03-17,60934
Alaska,2021-03-18,61091
Alaska,2021-03-19,61162
Alaska,2021-03-20,61165
Alaska,2021-03-21,61165
Alaska,2021-03-22,61517
Alaska,2021-03-23,61694
Alaska,2021-03-24,61914
Alaska,2021-03-25,62063
Alaska,2021-03-26,62255
Alaska,2021-03-27,62263
Alaska,2021-03-28,62264
Alaska,2021-03-29,62265
Alaska,2021-03-30,62901
Alaska,2021-03-31,62901
Alaska,2021-04-01,63298
Alaska,2021-04-02,63501
Alaska,2021-04-03,63501
Alaska,2021-04-04,63501
Alaska,2021-04-05,64001
Alaska,2021-04-06,64081
Alaska,2021-04-07,64303
Alaska,2021-04-08,64531
Alaska,2021-04-09,64782
Alaska,2021-04-10,64782
Alaska,2021-04-11,64782
Alaska,2021-04-12,65180
Alaska,2021-04-13,65336
Alaska,2021-04-14,65536
Alaska,2021-04-15,65730
Alaska,2021-04-16,65921
Alaska,2021-04-17,65921
Alaska,2021-04-18,65921
Alaska,2021-04-19,66370
Alaska,2021-04-20,66479
Alaska,2021-04-21,66680
Alaska,2021-04-22,66909
Alaska,2021-04-23,67059
Alaska,2021-04-24,67059
Alaska,2021-04-25,67059
Alaska,2021-04-26,67509
Alaska,2021-04-27,67647
Alaska,2021-04-28,67834
Alaska,2021-04-29,68002
Alaska,2021-04-30,68148
Alaska,2021-05-01,68148
Alaska,2021-05-02,68148
Alaska,2021-05-03,68426
Alaska,2021-05-04,68518
Alaska,2021-05-05,68666
Alaska,2021-05-06,68762
Alaska,2021-05-07,68880
Alaska,2021-05-08,68880
Alaska,2021-05-09,68880
Alaska,2021-05-10,69117
Alaska,2021-05-11,69178
Alaska,2021-05-12,69267
Alaska,2021-05-13,69351
Alaska,2021-05-14,69464
Alaska,2021-05-15,69464
Alaska,2021-05-16,69464
Alaska,2021-05-17,69600
Alaska,2021-05-18,69657
Alaska,2021-05-19,69756
Alaska,2021-05-20,69835
Alaska,2021-05-21,69902
Alaska,2021-05-22,69902
Alaska,2021-05-23,69902
Alaska,2021-05-24,69999
Alaska,2021-05-25,70052
Alaska,2021-05-26,70119
Alaska,2021-05-27,70162
Alaska,2021-05-28,70208
Alaska,2021-05-29,70208
Alaska,2021-05-30,70208
Alaska,2021-05-31,70208
Alaska,2021-06-01,70319
Alaska,2021-06-02,70355
Alaska,2021-06-03,70408
Alaska,2021-06-04,70469
Alaska,2021-06-05,70469
Alaska,2021-06-06,70469
Alaska,2021-06-07,70520
Alaska,2021-06-08,70520
Alaska,2021-06-09,70588
Alaska,2021-06-10,70588
Alaska,2021-06-11,70652
Alaska,2021-06-12,70652
Alaska,2021-06-13,70652
Alaska,2021-06-14,70717
Alaska,2021-06-15,70717
Alaska,2021-06-16,70770
Alaska,2021-06-17,70770
Alaska,2021-06-18,70875
Alaska,2021-06-19,70875
Alaska,2021-06-20,70875
Alaska,2021-06-21,70963
Alaska,2021-06-22,70963
Alaska,2021-06-23,71035
Alaska,2021-06-24,71035
Alaska,2021-06-25,71035
Alaska,2021-06-26,71035
Alaska,2021-06-27,71035
Alaska,2021-06-28,71181
Alaska,2021-06-29,71187
Alaska,2021-06-30,71275
Alaska,2021-07-01,71275
Alaska,2021-07-02,71384
Alaska,2021-07-03,71384
Alaska,2021-07-04,71384
Alaska,2021-07-05,71384
Alaska,2021-07-06,71384
Alaska,2021-07-07,71598
Alaska,2021-07-08,71598
Alaska,2021-07-09,71731
Alaska,2021-07-10,71731
Alaska,2021-07-11,71731
Alaska,2021-07-12,71905
Alaska,2021-07-13,71905
Alaska,2021-07-14,72153
Alaska,2021-07-15,72153
Alaska,2021-07-16,72440
Alaska,2021-07-17,72440
Alaska,2021-07-18,72440
Alaska,2021-07-19,72899
Alaska,2021-07-20,72899
Alaska,2021-07-21,73374
Alaska,2021-07-22,73374
Alaska,2021-07-23,73753
Alaska,2021-07-24,73818
Alaska,2021-07-25,73818
Alaska,2021-07-26,74383
Alaska,2021-07-27,74383
Alaska,2021-07-28,74911
Alaska,2021-07-29,74911
Alaska,2021-07-30,75486
Alaska,2021-07-31,75486
Alaska,2021-08-01,75486
Alaska,2021-08-02,76237
Alaska,2021-08-03,76532
Alaska,2021-08-04,76874
Alaska,2021-08-05,77253
Alaska,2021-08-06,77586
Alaska,2021-08-07,77586
Alaska,2021-08-08,77586
Alaska,2021-08-09,78441
Alaska,2021-08-10,78701
Alaska,2021-08-11,78701
Alaska,2021-08-12,79485
Alaska,2021-08-13,79823
Alaska,2021-08-14,79823
Alaska,2021-08-15,79823
Alaska,2021-08-16,80885
Alaska,2021-08-17,81337
Alaska,2021-08-18,82002
Alaska,2021-08-19,82687
Alaska,2021-08-20,83156
Alaska,2021-08-21,83156
Alaska,2021-08-22,83156
Alaska,2021-08-23,84272
Alaska,2021-08-24,84867
Alaska,2021-08-25,85491
Alaska,2021-08-26,86218
Alaska,2021-08-27,86753
Alaska,2021-08-28,86753
Alaska,2021-08-29,86753
Alaska,2021-08-30,87908
Alaska,2021-08-31,88547
Alaska,2021-09-01,89345
Alaska,2021-09-02,90060
Alaska,2021-09-03,90642
Alaska,2021-09-04,90642
Alaska,2021-09-05,90642
Alaska,2021-09-06,90642
Alaska,2021-09-07,92790
Alaska,2021-09-08,93632
Alaska,2021-09-09,94474
Alaska,2021-09-10,95175
Alaska,2021-09-11,95175
Alaska,2021-09-12,95175
Alaska,2021-09-13,96635
Alaska,2021-09-14,97326
Alaska,2021-09-15,98419
Alaska,2021-09-16,99472
Alaska,2021-09-17,100360
Alaska,2021-09-18,100360
Alaska,2021-09-19,100360
Alaska,2021-09-20,102471
Alaska,2021-09-21,103327
Alaska,2021-09-22,104574
Alaska,2021-09-23,105893
Alaska,2021-09-24,107679
Alaska,2021-09-25,107679
Alaska,2021-09-26,107679
Alaska,2021-09-27,111692
Alaska,2021-09-28,112391
Alaska,2021-09-29,113392
Alaska,2021-09-30,114665
Alaska,2021-10-01,115703
Alaska,2021-10-02,115703
Alaska,2021-10-03,115703
Alaska,2021-10-04,117941
Alaska,2021-10-05,118793
Alaska,2021-10-06,119659
Alaska,2021-10-07,120514
Alaska,2021-10-08,121348
Alaska,2021-10-09,121348
Alaska,2021-10-10,121348
Alaska,2021-10-11,124123
Alaska,2021-10-12,124579
Alaska,2021-10-13,125803
Alaska,2021-10-14,126783
Alaska,2021-10-15,127767
Alaska,2021-10-16,127767
Alaska,2021-10-17,127767
Alaska,2021-10-18,127767
Alaska,2021-10-19,130590
Alaska,2021-10-20,131403
Alaska,2021-10-21,132424
Alaska,2021-10-22,133272
Alaska,2021-10-23,133272
Alaska,2021-10-24,133272
Alaska,2021-10-25,134952
Alaska,2021-10-26,135696
Alaska,2021-10-27,136274
Alaska,2021-10-28,137082
Alaska,2021-10-29,137887
Alaska,2021-10-30,137887
Alaska,2021-10-31,137887
Alaska,2021-11-01,139429
Alaska,2021-11-02,139925
Alaska,2021-11-03,140601
Alaska,2021-11-04,141252
Alaska,2021-11-05,142118
Alaska,2021-11-06,142118
Alaska,2021-11-07,142118
Alaska,2021-11-08,143473
Alaska,2021-11-09,143848
Alaska,2021-11-10,144300
